59	27000
59	24000
59	27000
59	28500
59	24000
59	27000
84	33000
116	45000
59	20000
84	34500
84	35000
59	25800
59	24000
59	24000
59	20000
59	24000
59	22000
59	21000
59	27000
49	23000
59	25000
49	18500
84	30000
59	25000
84	31000
59	25000
59	26800
59	26200
59	22000
59	22000
59	25800
59	22500
59	21000
59	20000
59	24500
59	25000
59	23000
59	26000
59	25000
49	22700
49	22700
59	24500
49	22700
59	25200
59	26200
59	26000
59	26000
59	22500
59	21000
59	20000
49	17500
